0, 6, -1352
0, 5, -1353
0, 6, -1354
0, 5, -1355
0, 6, -1356
0, 5, -1357
0, 6, -1358
0, 5, -1359
0, 6, -1360
0, 5, -1361
0, 6, -1362
0, 5, -1363
0, 6, -1364
0, 5, -1365
0, 6, -1366
0, 5, -1367
0, 6, -1368
0, 5, -1369
0, 6, -1370
0, 5, -1371
0, 6, -1372
0, 5, -1373
0, 6, -1374
0, 5, -1375
0, 6, -1376
0, 5, -1377
0, 6, -1378
0, 5, -1379
0, 6, -1380
0, 5, -1381
0, 6, -1382
0, 5, -1383
0, 6, -1384
0, 5, -1385
0, 6, -1386
0, 5, -1387
0, 6, -1388
0, 5, -1389
0, 6, -1390
0, 5, -1391
0, 6, -1392
0, 5, -1393
0, 6, -1394
0, 5, -1395
0, 6, -1396
0, 5, -1397
0, 6, -1398
0, 5, -1399
0, 6, -1400
0, 5, -1401
0, 6, -1402
0, 5, -1403
0, 6, -1404
0, 5, -1405
0, 6, -1406
0, 5, -1407
0, 6, -1408
0, 5, -1409
0, 6, -1410
0, 5, -1411
0, 6, -1412
0, 5, -1413
0, 6, -1414
0, 5, -1415
0, 6, -1416
0, 5, -1417
0, 6, -1418
0, 5, -1419
0, 6, -1420
0, 5, -1421
0, 6, -1422
0, 5, -1423
0, 6, -1424
0, 5, -1425
0, 6, -1426
0, 5, -1427
0, 6, -1428
0, 5, -1429
0, 6, -1430
0, 5, -1431
0, 6, -1432
0, 5, -1433
0, 6, -1434
0, 5, -1435
0, 6, -1436
0, 5, -1437
0, 6, -1438
0, 5, -1439
0, 6, -1440
0, 5, -1441
0, 6, -1442
0, 5, -1443
0, 6, -1444
0, 5, -1445
0, 6, -1446
0, 5, -1447
0, 6, -1448
0, 5, -1449
0, 6, -1450
0, 5, -1451
0, 6, -1452
0, 5, -1453
0, 6, -1454
0, 5, -1455
0, 6, -1456
0, 5, -1457
0, 6, -1458
0, 5, -1459
0, 6, -1460
0, 5, -1461
0, 6, -1462
0, 5, -1463
0, 6, -1464
0, 5, -1465
0, 6, -1466
0, 5, -1467
0, 6, -1468
0, 5, -1469
0, 6, -1470
0, 5, -1471
0, 6, -1472
0, 5, -1473
0, 6, -1474
0, 5, -1475
0, 6, -1476
0, 5, -1477
0, 6, -1478
0, 5, -1479
0, 6, -1480
0, 5, -1481
0, 6, -1482
0, 5, -1483
0, 6, -1484
0, 5, -1485
0, 6, -1486
0, 5, -1487
0, 6, -1488
0, 5, -1489
0, 6, -1490
0, 5, -1491
0, 6, -1492
0, 5, -1493
0, 6, -1494
0, 5, -1495
0, 6, -1496
0, 5, -1497
0, 6, -1498
0, 5, -1499
0, 6, -1500
0, 5, -1501
0, 6, -1502
0, 5, -1503
0, 6, -1504
0, 5, -1505
0, 6, -1506
0, 5, -1507
0, 6, -1508
0, 5, -1509
0, 6, -1510
0, 5, -1511
0, 6, -1512
0, 5, -1513
0, 6, -1514
0, 5, -1515
0, 6, -1516
0, 5, -1517
0, 6, -1518
0, 5, -1519
0, 6, -1520
0, 5, -1521
0, 6, -1522
0, 5, -1523
0, 6, -1524
0, 5, -1525
0, 6, -1526
0, 5, -1527
0, 6, -1528
0, 5, -1529
0, 6, -1530
0, 5, -1531
0, 6, -1532
0, 5, -1533
0, 6, -1534
0, 5, -1535
0, 6, -1536
0, 5, -1537
0, 6, -1538
0, 5, -1539
0, 6, -1540
0, 5, -1541
